timestamp_utc,gpu_name,gpu_memory_total_mib,gpu_memory_used_mib,gpu_utilization_pct,gpu_memory_utilization_pct,gpu_temperature_c,gpu_power_w,ram_total_mib,ram_used_mib,ram_available_mib,load_1m,disk_available_gib
2026-08-26T07:42:52+00:00,NVIDIA H200,143771,5397,82,44,53,533.13,76293,2704,73589,1.00,9387,
2026-08-26T07:43:22+00:00,NVIDIA H200,143771,5751,79,43,54,534.74,76293,2704,73589,1.00,9387,
2026-08-26T07:43:52+00:00,NVIDIA H200,143771,5751,81,44,55,537.72,76293,2703,73590,1.00,9387,
2026-08-26T07:44:22+00:00,NVIDIA H200,143771,5751,82,45,56,534.06,76293,2707,73586,1.00,9387,
2026-08-26T07:44:53+00:00,NVIDIA H200,143771,5751,89,48,56,543.10,76293,2704,73589,1.00,9387,
2026-08-26T07:45:23+00:00,NVIDIA H200,143771,6165,81,44,55,552.08,76293,2704,73589,1.06,9387,
2026-08-26T07:45:53+00:00,NVIDIA H200,143771,6165,81,44,56,551.79,76293,2704,73589,1.09,9387,
2026-08-26T07:46:23+00:00,NVIDIA H200,143771,6165,80,43,54,534.84,76293,2704,73589,1.05,9387,
2026-08-26T07:46:53+00:00,NVIDIA H200,143771,6585,84,46,55,554.43,76293,2704,73589,1.09,9387,
2026-08-26T07:47:23+00:00,NVIDIA H200,143771,6585,79,43,54,546.67,76293,2703,73590,1.05,9387,
2026-08-26T07:47:53+00:00,NVIDIA H200,143771,6585,82,45,55,561.58,76293,2703,73589,1.03,9387,
2026-08-26T07:48:23+00:00,NVIDIA H200,143771,6585,78,42,55,533.23,76293,2704,73589,1.02,9387,
2026-08-26T07:48:54+00:00,NVIDIA H200,143771,7005,80,43,55,539.01,76293,2704,73589,1.01,9387,
2026-08-26T07:49:24+00:00,NVIDIA H200,143771,7005,82,45,56,538.08,76293,2704,73589,1.08,9387,
2026-08-26T07:49:54+00:00,NVIDIA H200,143771,7005,81,44,57,546.39,76293,2704,73589,1.05,9387,
2026-08-26T07:50:24+00:00,NVIDIA H200,143771,7371,81,44,57,545.01,76293,2705,73588,1.03,9387,
2026-08-26T07:50:54+00:00,NVIDIA H200,143771,7371,79,43,57,540.26,76293,2704,73589,1.02,9387,
2026-08-26T07:51:24+00:00,NVIDIA H200,143771,7371,77,42,55,545.45,76293,2704,73589,1.01,9387,
2026-08-26T07:51:54+00:00,NVIDIA H200,143771,7371,77,42,54,526.95,76293,2704,73589,1.00,9387,
2026-08-26T07:52:24+00:00,NVIDIA H200,143771,7791,78,43,53,532.18,76293,2704,73589,1.08,9387,
2026-08-26T07:52:55+00:00,NVIDIA H200,143771,7791,81,44,53,538.33,76293,2705,73588,1.15,9387,
2026-08-26T07:53:25+00:00,NVIDIA H200,143771,7791,79,43,53,541.67,76293,2704,73589,1.09,9387,
2026-08-26T07:53:55+00:00,NVIDIA H200,143771,8213,82,44,52,531.07,76293,2704,73589,1.05,9387,
2026-08-26T07:54:25+00:00,NVIDIA H200,143771,8213,73,40,52,513.59,76293,2704,73589,1.03,9387,
2026-08-26T07:54:55+00:00,NVIDIA H200,143771,8213,82,45,54,531.85,76293,2704,73589,1.02,9387,
2026-08-26T07:55:25+00:00,NVIDIA H200,143771,8213,79,43,55,526.79,76293,2704,73589,1.01,9387,
2026-08-26T07:55:55+00:00,NVIDIA H200,143771,8633,81,44,56,554.49,76293,2704,73589,1.00,9387,
2026-08-26T07:56:25+00:00,NVIDIA H200,143771,8633,82,44,56,548.13,76293,2704,73589,1.00,9387,
2026-08-26T07:56:56+00:00,NVIDIA H200,143771,8633,81,44,56,542.68,76293,2704,73589,1.07,9387,
2026-08-26T07:57:26+00:00,NVIDIA H200,143771,9053,79,43,55,544.12,76293,2704,73589,1.10,9387,
2026-08-26T07:57:56+00:00,NVIDIA H200,143771,9053,81,44,56,530.35,76293,2704,73589,1.06,9387,
2026-08-26T07:58:26+00:00,NVIDIA H200,143771,9053,78,42,55,540.09,76293,2704,73589,1.04,9387,
2026-08-26T07:58:56+00:00,NVIDIA H200,143771,9053,80,44,55,537.92,76293,2703,73590,1.02,9387,
2026-08-26T07:59:26+00:00,NVIDIA H200,143771,9419,82,44,56,552.28,76293,2703,73590,0.90,9387,
2026-08-26T07:59:56+00:00,NVIDIA H200,143771,9419,82,45,56,546.15,76293,2703,73590,0.94,9387,
2026-08-26T08:00:26+00:00,NVIDIA H200,143771,9419,85,46,57,543.48,76293,2703,73590,1.08,9387,
2026-08-26T08:00:57+00:00,NVIDIA H200,143771,9839,81,44,57,534.91,76293,2703,73589,1.05,9387,
2026-08-26T08:01:27+00:00,NVIDIA H200,143771,9839,82,44,57,542.47,76293,2704,73589,1.03,9387,
2026-08-26T08:01:57+00:00,NVIDIA H200,143771,9839,77,42,54,525.23,76293,2704,73589,1.18,9387,
2026-08-26T08:02:27+00:00,NVIDIA H200,143771,9839,73,40,51,508.92,76293,2704,73589,1.10,9387,
2026-08-26T08:02:57+00:00,NVIDIA H200,143771,10259,83,45,51,531.10,76293,2703,73590,1.06,9387,
2026-08-26T08:03:27+00:00,NVIDIA H200,143771,10259,82,45,50,531.55,76293,2703,73590,0.99,9387,
2026-08-26T08:03:57+00:00,NVIDIA H200,143771,10259,80,44,49,494.92,76293,2703,73590,0.99,9387,
2026-08-26T08:04:27+00:00,NVIDIA H200,143771,10681,79,43,49,533.04,76293,2704,73589,1.00,9387,
2026-08-26T08:04:57+00:00,NVIDIA H200,143771,10681,82,45,49,521.73,76293,2703,73590,1.00,9387,
2026-08-26T08:05:28+00:00,NVIDIA H200,143771,10681,80,44,48,513.17,76293,2703,73589,1.00,9387,
2026-08-26T08:05:58+00:00,NVIDIA H200,143771,10681,81,44,49,518.48,76293,2704,73589,1.00,9387,
2026-08-26T08:06:28+00:00,NVIDIA H200,143771,11101,67,37,49,534.95,76293,2704,73589,1.00,9387,
2026-08-26T08:06:58+00:00,NVIDIA H200,143771,11101,82,44,51,532.68,76293,2704,73589,1.00,9387,
2026-08-26T08:07:28+00:00,NVIDIA H200,143771,11101,82,45,54,544.11,76293,2703,73589,1.00,9387,
2026-08-26T08:07:58+00:00,NVIDIA H200,143771,11521,79,43,54,539.47,76293,2704,73589,1.00,9387,
2026-08-26T08:08:28+00:00,NVIDIA H200,143771,11521,78,42,54,545.51,76293,2704,73589,1.08,9387,
2026-08-26T08:08:58+00:00,NVIDIA H200,143771,11521,84,46,55,532.78,76293,2704,73589,1.05,9387,
2026-08-26T08:09:29+00:00,NVIDIA H200,143771,11521,70,38,55,530.33,76293,2704,73589,1.03,9387,
2026-08-26T08:09:59+00:00,NVIDIA H200,143771,11941,82,45,56,541.02,76293,2703,73589,1.02,9387,
2026-08-26T08:10:29+00:00,NVIDIA H200,143771,11941,83,45,57,569.22,76293,2704,73589,1.08,9387,
2026-08-26T08:10:59+00:00,NVIDIA H200,143771,11941,79,43,57,521.37,76293,2705,73588,1.05,9387,
2026-08-26T08:11:29+00:00,NVIDIA H200,143771,12307,79,43,57,542.82,76293,2705,73588,1.03,9387,
2026-08-26T08:11:59+00:00,NVIDIA H200,143771,12307,81,44,57,530.45,76293,2704,73589,1.02,9387,
2026-08-26T08:12:29+00:00,NVIDIA H200,143771,12307,77,41,56,534.53,76293,2705,73587,1.01,9387,
2026-08-26T08:12:59+00:00,NVIDIA H200,143771,12307,78,42,56,540.59,76293,2704,73589,1.00,9387,
2026-08-26T08:13:30+00:00,NVIDIA H200,143771,12729,80,43,55,543.21,76293,2704,73589,1.00,9387,
2026-08-26T08:14:00+00:00,NVIDIA H200,143771,12729,83,45,55,543.19,76293,2705,73588,1.00,9387,
2026-08-26T08:14:30+00:00,NVIDIA H200,143771,12729,79,43,55,531.57,76293,2704,73589,1.00,9387,
2026-08-26T08:15:00+00:00,NVIDIA H200,143771,13149,78,42,54,545.31,76293,2705,73588,1.00,9387,
2026-08-26T08:15:30+00:00,NVIDIA H200,143771,13149,82,44,55,544.58,76293,2703,73590,1.00,9387,
2026-08-26T08:16:00+00:00,NVIDIA H200,143771,13149,77,42,53,530.09,76293,2703,73590,1.00,9387,
2026-08-26T08:16:30+00:00,NVIDIA H200,143771,13149,81,44,55,537.21,76293,2704,73588,1.00,9387,
2026-08-26T08:17:00+00:00,NVIDIA H200,143771,13597,79,43,55,544.59,76293,2704,73589,1.00,9387,
2026-08-26T08:17:31+00:00,NVIDIA H200,143771,13597,83,45,56,534.65,76293,2704,73589,1.00,9387,
2026-08-26T08:18:01+00:00,NVIDIA H200,143771,13597,79,43,57,535.68,76293,2704,73589,1.07,9387,
2026-08-26T08:18:31+00:00,NVIDIA H200,143771,13963,78,42,57,545.58,76293,2704,73589,1.04,9387,
2026-08-26T08:19:01+00:00,NVIDIA H200,143771,13963,79,43,56,545.03,76293,2703,73590,1.02,9387,
2026-08-26T08:19:31+00:00,NVIDIA H200,143771,13963,78,42,55,525.42,76293,2704,73589,1.01,9387,
2026-08-26T08:20:01+00:00,NVIDIA H200,143771,13963,79,43,53,538.85,76293,2704,73589,1.01,9387,
2026-08-26T08:20:31+00:00,NVIDIA H200,143771,14385,78,43,51,516.60,76293,2703,73590,0.95,9387,
2026-08-26T08:21:01+00:00,NVIDIA H200,143771,14385,79,43,50,540.33,76293,2703,73590,0.97,9387,
2026-08-26T08:21:31+00:00,NVIDIA H200,143771,14385,78,43,49,541.08,76293,2703,73590,0.98,9387,
2026-08-26T08:22:02+00:00,NVIDIA H200,143771,14805,80,43,49,528.00,76293,2704,73589,0.99,9387,
2026-08-26T08:22:32+00:00,NVIDIA H200,143771,14805,77,42,47,514.33,76293,2704,73589,1.00,9387,
2026-08-26T08:23:02+00:00,NVIDIA H200,143771,14805,79,43,48,519.92,76293,2704,73589,1.00,9387,
2026-08-26T08:23:32+00:00,NVIDIA H200,143771,14805,79,43,47,532.21,76293,2704,73589,0.95,9387,
2026-08-26T08:24:02+00:00,NVIDIA H200,143771,15225,78,42,48,528.67,76293,2703,73590,1.05,9387,
2026-08-26T08:24:32+00:00,NVIDIA H200,143771,15225,78,42,50,531.43,76293,2705,73588,1.10,9387,
2026-08-26T08:25:02+00:00,NVIDIA H200,143771,15225,78,42,51,522.35,76293,2703,73590,1.06,9387,
2026-08-26T08:25:32+00:00,NVIDIA H200,143771,15591,81,44,53,521.49,76293,2703,73590,1.04,9387,
2026-08-26T08:26:03+00:00,NVIDIA H200,143771,15591,79,43,54,538.34,76293,2703,73590,1.02,9387,
2026-08-26T08:26:33+00:00,NVIDIA H200,143771,15591,79,43,55,549.80,76293,2705,73588,1.01,9387,
2026-08-26T08:27:03+00:00,NVIDIA H200,143771,15591,83,45,54,535.53,76293,2704,73589,1.06,9387,
2026-08-26T08:27:33+00:00,NVIDIA H200,143771,16041,79,43,55,545.42,76293,2703,73590,1.03,9387,
2026-08-26T08:28:03+00:00,NVIDIA H200,143771,16041,77,42,55,529.76,76293,2703,73590,1.02,9387,
2026-08-26T08:28:33+00:00,NVIDIA H200,143771,16041,79,43,56,544.59,76293,2704,73589,1.01,9387,
2026-08-26T08:29:03+00:00,NVIDIA H200,143771,16461,82,45,56,556.55,76293,2705,73588,1.01,9387,
2026-08-26T08:29:33+00:00,NVIDIA H200,143771,16461,79,43,56,537.59,76293,2704,73589,1.00,9387,
2026-08-26T08:30:04+00:00,NVIDIA H200,143771,16461,79,43,56,532.57,76293,2704,73589,1.00,9387,
2026-08-26T08:30:34+00:00,NVIDIA H200,143771,16461,85,46,56,548.29,76293,2704,73589,1.14,9387,
2026-08-26T08:31:04+00:00,NVIDIA H200,143771,16881,75,41,55,532.65,76293,2704,73589,1.19,9387,
2026-08-26T08:31:34+00:00,NVIDIA H200,143771,16881,82,45,56,536.83,76293,2704,73589,1.18,9387,
2026-08-26T08:32:04+00:00,NVIDIA H200,143771,16881,78,43,55,527.71,76293,2704,73589,1.19,9387,
2026-08-26T08:32:34+00:00,NVIDIA H200,143771,17247,79,43,55,518.01,76293,2705,73588,1.26,9387,
2026-08-26T08:33:04+00:00,NVIDIA H200,143771,17247,76,41,55,511.68,76293,2704,73589,1.21,9387,
2026-08-26T08:33:34+00:00,NVIDIA H200,143771,17247,80,43,56,533.30,76293,2704,73589,1.12,9387,
2026-08-26T08:34:05+00:00,NVIDIA H200,143771,17247,76,41,56,518.62,76293,2703,73590,1.07,9387,
2026-08-26T08:34:35+00:00,NVIDIA H200,143771,17695,80,43,56,531.35,76293,2704,73589,1.04,9387,
2026-08-26T08:35:05+00:00,NVIDIA H200,143771,17695,79,43,56,536.41,76293,2704,73589,1.08,9387,
2026-08-26T08:35:35+00:00,NVIDIA H200,143771,17695,82,45,57,530.04,76293,2704,73588,1.05,9387,
2026-08-26T08:36:05+00:00,NVIDIA H200,143771,17695,79,43,56,543.94,76293,2705,73588,1.03,9387,
2026-08-26T08:36:35+00:00,NVIDIA H200,143771,18115,80,44,55,535.69,76293,2703,73590,1.02,9387,
2026-08-26T08:37:05+00:00,NVIDIA H200,143771,18115,78,43,55,512.11,76293,2703,73590,1.01,9387,
2026-08-26T08:37:35+00:00,NVIDIA H200,143771,18115,79,43,54,525.09,76293,2704,73589,1.00,9387,
2026-08-26T08:38:06+00:00,NVIDIA H200,143771,18537,80,43,54,524.24,76293,2704,73589,1.08,9387,
2026-08-26T08:38:36+00:00,NVIDIA H200,143771,18537,85,46,54,540.54,76293,2703,73589,1.04,9387,
2026-08-26T08:39:06+00:00,NVIDIA H200,143771,18537,84,45,53,538.03,76293,2704,73589,1.03,9387,
2026-08-26T08:39:36+00:00,NVIDIA H200,143771,18537,81,44,53,531.42,76293,2704,73589,1.09,9387,
2026-08-26T08:40:06+00:00,NVIDIA H200,143771,18901,82,44,53,530.68,76293,2704,73589,1.05,9387,
2026-08-26T08:40:36+00:00,NVIDIA H200,143771,18901,83,45,54,544.64,76293,2704,73589,1.03,9387,
2026-08-26T08:41:06+00:00,NVIDIA H200,143771,18901,80,43,55,536.05,76293,2704,73589,1.02,9387,
2026-08-26T08:41:37+00:00,NVIDIA H200,143771,19351,78,42,55,523.10,76293,2704,73589,1.08,9387,
2026-08-26T08:42:07+00:00,NVIDIA H200,143771,19351,79,43,54,530.29,76293,2705,73588,0.99,9387,
2026-08-26T08:42:37+00:00,NVIDIA H200,143771,19351,81,44,53,544.68,76293,2704,73589,1.00,9387,
2026-08-26T08:43:07+00:00,NVIDIA H200,143771,19351,80,44,53,536.06,76293,2704,73589,1.00,9387,
2026-08-26T08:43:37+00:00,NVIDIA H200,143771,19771,78,42,53,526.14,76293,2705,73588,1.00,9387,
2026-08-26T08:44:07+00:00,NVIDIA H200,143771,19771,77,42,53,523.01,76293,2705,73588,1.00,9387,
2026-08-26T08:44:37+00:00,NVIDIA H200,143771,19771,79,43,53,514.18,76293,2705,73588,1.00,9387,
2026-08-26T08:45:07+00:00,NVIDIA H200,143771,20191,79,43,54,543.88,76293,2703,73590,1.10,9387,
2026-08-26T08:45:38+00:00,NVIDIA H200,143771,20191,78,42,55,540.02,76293,2705,73588,1.06,9387,
2026-08-26T08:46:08+00:00,NVIDIA H200,143771,20191,76,41,55,524.83,76293,2705,73588,1.03,9387,
2026-08-26T08:46:38+00:00,NVIDIA H200,143771,20191,79,43,53,519.59,76293,2705,73588,1.02,9387,
2026-08-26T08:47:08+00:00,NVIDIA H200,143771,20557,78,42,51,536.97,76293,2706,73587,1.17,9387,
2026-08-26T08:47:38+00:00,NVIDIA H200,143771,20557,80,43,50,528.15,76293,2707,73586,1.10,9387,
2026-08-26T08:48:08+00:00,NVIDIA H200,143771,20557,82,44,51,540.97,76293,2704,73589,1.06,9387,
2026-08-26T08:48:38+00:00,NVIDIA H200,143771,21005,85,46,50,533.96,76293,2704,73589,1.04,9387,
2026-08-26T08:49:08+00:00,NVIDIA H200,143771,21005,83,45,50,523.50,76293,2704,73589,1.02,9387,
2026-08-26T08:49:39+00:00,NVIDIA H200,143771,21005,78,43,48,531.21,76293,2704,73589,1.06,9387,
2026-08-26T08:50:09+00:00,NVIDIA H200,143771,21005,82,45,49,525.60,76293,2704,73589,1.04,9387,
2026-08-26T08:50:39+00:00,NVIDIA H200,143771,21427,81,44,51,527.17,76293,2703,73590,1.02,9387,
2026-08-26T08:51:09+00:00,NVIDIA H200,143771,21427,83,45,52,544.71,76293,2704,73589,1.08,9387,
2026-08-26T08:51:39+00:00,NVIDIA H200,143771,21427,81,44,54,531.15,76293,2703,73590,1.04,9387,
2026-08-26T08:52:09+00:00,NVIDIA H200,143771,21427,0,0,46,296.64,76293,2390,73903,1.03,9387,
2026-08-26T08:52:39+00:00,NVIDIA H200,143771,21427,0,0,38,120.28,76293,4463,71830,12.04,9387,
2026-08-26T08:53:09+00:00,NVIDIA H200,143771,21427,0,0,36,119.60,76293,4485,71807,20.01,9387,
2026-08-26T08:53:39+00:00,NVIDIA H200,143771,21427,0,0,35,118.57,76293,4422,71871,24.92,9387,
2026-08-26T08:54:10+00:00,NVIDIA H200,143771,21427,10,0,36,132.68,76293,4439,71854,15.57,9387,
2026-08-26T08:54:40+00:00,NVIDIA H200,143771,21427,10,0,36,132.14,76293,4439,71854,9.83,9387,
2026-08-26T08:55:10+00:00,NVIDIA H200,143771,21427,10,0,36,132.71,76293,4438,71855,6.35,9387,
2026-08-26T08:55:40+00:00,NVIDIA H200,143771,21427,9,0,36,131.21,76293,4439,71854,4.24,9387,
2026-08-26T08:56:10+00:00,NVIDIA H200,143771,21427,10,0,36,131.49,76293,4439,71854,2.96,9387,
2026-08-26T08:56:40+00:00,NVIDIA H200,143771,21427,9,0,35,131.17,76293,4439,71854,2.26,9387,
2026-08-26T08:57:10+00:00,NVIDIA H200,143771,21427,10,0,34,131.96,76293,4437,71855,1.76,9387,
2026-08-26T08:57:40+00:00,NVIDIA H200,143771,21427,10,0,33,130.75,76293,4438,71855,1.68,9387,
2026-08-26T08:58:11+00:00,NVIDIA H200,143771,21427,10,0,33,131.95,76293,4438,71855,1.41,9387,
2026-08-26T08:58:41+00:00,NVIDIA H200,143771,21427,9,0,32,131.36,76293,3577,72716,1.25,9387,
2026-08-26T08:59:11+00:00,NVIDIA H200,143771,21427,10,0,31,131.34,76293,2718,73575,1.15,9387,
2026-08-26T08:59:41+00:00,NVIDIA H200,143771,21427,10,0,31,130.78,76293,2718,73575,1.09,9387,
2026-08-26T09:00:11+00:00,NVIDIA H200,143771,21427,10,0,31,133.33,76293,2718,73575,1.05,9387,
2026-08-26T09:00:41+00:00,NVIDIA H200,143771,21427,10,0,31,130.56,76293,2716,73577,1.16,9387,
2026-08-26T09:01:11+00:00,NVIDIA H200,143771,21427,10,0,32,132.96,76293,2716,73577,1.21,9387,
2026-08-26T09:01:41+00:00,NVIDIA H200,143771,21427,0,0,32,117.55,76293,4399,71894,8.05,9387,
2026-08-26T09:02:12+00:00,NVIDIA H200,143771,21427,0,0,33,117.63,76293,4415,71878,17.49,9387,
2026-08-26T09:02:42+00:00,NVIDIA H200,143771,21427,0,0,33,117.79,76293,4460,71833,23.21,9387,
2026-08-26T09:03:12+00:00,NVIDIA H200,143771,21427,11,1,34,134.36,76293,4439,71853,19.86,9387,
2026-08-26T09:03:42+00:00,NVIDIA H200,143771,21427,10,1,34,136.17,76293,4439,71854,12.43,9387,
2026-08-26T09:04:12+00:00,NVIDIA H200,143771,21427,11,1,35,136.85,76293,4440,71853,7.92,9387,
2026-08-26T09:04:42+00:00,NVIDIA H200,143771,21427,20,2,36,149.27,76293,4440,71853,5.28,9387,
2026-08-26T09:05:12+00:00,NVIDIA H200,143771,21427,12,1,36,136.43,76293,4439,71854,3.65,9387,
2026-08-26T09:05:42+00:00,NVIDIA H200,143771,21427,11,1,36,137.00,76293,4439,71853,2.60,9387,
2026-08-26T09:06:12+00:00,NVIDIA H200,143771,21427,11,1,35,135.97,76293,4439,71854,2.11,9387,
2026-08-26T09:06:43+00:00,NVIDIA H200,143771,21427,12,1,33,138.27,76293,4440,71853,1.82,9387,
2026-08-26T09:07:13+00:00,NVIDIA H200,143771,21427,11,1,32,135.87,76293,4440,71853,1.50,9387,
2026-08-26T09:07:43+00:00,NVIDIA H200,143771,21427,11,1,30,133.37,76293,4442,71851,1.30,9387,
2026-08-26T09:08:13+00:00,NVIDIA H200,143771,21427,12,1,29,133.88,76293,2720,73572,1.23,9387,
2026-08-26T09:08:43+00:00,NVIDIA H200,143771,21427,11,1,28,134.39,76293,2720,73573,1.07,9387,
2026-08-26T09:09:13+00:00,NVIDIA H200,143771,21427,11,1,27,132.85,76293,2720,73573,1.04,9387,
2026-08-26T09:09:43+00:00,NVIDIA H200,143771,21427,11,1,27,132.38,76293,2720,73573,1.19,9387,
2026-08-26T09:10:13+00:00,NVIDIA H200,143771,21427,13,1,28,134.58,76293,2720,73573,1.11,9387,
2026-08-26T09:10:44+00:00,NVIDIA H200,143771,21427,10,1,29,131.29,76293,2721,73572,1.07,9387,
2026-08-26T09:11:14+00:00,NVIDIA H200,143771,21427,11,1,31,137.14,76293,2720,73573,1.04,9387,
2026-08-26T09:11:44+00:00,NVIDIA H200,143771,21427,11,1,32,134.57,76293,2721,73572,1.02,9387,
2026-08-26T09:12:14+00:00,NVIDIA H200,143771,21427,11,1,33,133.54,76293,2720,73573,1.01,9387,
2026-08-26T09:12:44+00:00,NVIDIA H200,143771,21427,12,1,34,140.04,76293,2721,73572,1.01,9387,
2026-08-26T09:13:14+00:00,NVIDIA H200,143771,21427,11,1,34,136.76,76293,2721,73572,1.08,9387,
2026-08-26T09:13:44+00:00,NVIDIA H200,143771,21427,11,1,35,135.94,76293,2720,73573,1.13,9387,
2026-08-26T09:14:14+00:00,NVIDIA H200,143771,21427,11,1,35,136.24,76293,2721,73572,1.08,9387,
2026-08-26T09:14:45+00:00,NVIDIA H200,143771,21427,11,1,35,136.44,76293,2721,73572,1.04,9387,
2026-08-26T09:15:15+00:00,NVIDIA H200,143771,21427,11,1,35,136.45,76293,2720,73573,1.03,9387,
2026-08-26T09:15:45+00:00,NVIDIA H200,143771,21427,11,1,35,135.40,76293,2720,73573,1.01,9387,
2026-08-26T09:16:15+00:00,NVIDIA H200,143771,21427,11,1,35,138.24,76293,2721,73572,1.07,9387,
2026-08-26T09:16:45+00:00,NVIDIA H200,143771,21427,11,1,34,137.49,76293,2720,73573,1.10,9387,
2026-08-26T09:17:15+00:00,NVIDIA H200,143771,21427,11,1,34,135.49,76293,2720,73573,1.06,9387,
2026-08-26T09:17:45+00:00,NVIDIA H200,143771,21427,11,1,35,135.99,76293,2721,73572,1.04,9387,
2026-08-26T09:18:15+00:00,NVIDIA H200,143771,21427,10,1,35,137.77,76293,2720,73573,1.02,9387,
2026-08-26T09:18:46+00:00,NVIDIA H200,143771,21427,11,1,36,134.51,76293,2720,73573,1.01,9387,
2026-08-26T09:19:16+00:00,NVIDIA H200,143771,21427,13,1,36,137.85,76293,2720,73573,1.06,9387,
2026-08-26T09:19:46+00:00,NVIDIA H200,143771,21427,11,1,36,137.68,76293,2720,73573,1.33,9387,
2026-08-26T09:20:16+00:00,NVIDIA H200,143771,21427,11,1,36,135.15,76293,2721,73572,1.20,9387,
2026-08-26T09:20:46+00:00,NVIDIA H200,143771,21427,11,1,35,135.60,76293,2720,73573,1.12,9387,
2026-08-26T09:21:16+00:00,NVIDIA H200,143771,21427,12,1,35,135.44,76293,2720,73573,1.07,9387,
2026-08-26T09:21:46+00:00,NVIDIA H200,143771,21427,11,1,34,136.55,76293,2720,73573,1.04,9387,
2026-08-26T09:22:16+00:00,NVIDIA H200,143771,21427,11,1,34,134.40,76293,2722,73571,1.02,9387,
2026-08-26T09:22:47+00:00,NVIDIA H200,143771,21427,12,1,33,136.64,76293,2721,73572,1.01,9387,
2026-08-26T09:23:17+00:00,NVIDIA H200,143771,21427,11,1,33,135.28,76293,2721,73572,1.01,9387,
2026-08-26T09:23:47+00:00,NVIDIA H200,143771,21427,11,1,33,136.52,76293,2719,73574,1.00,9387,
2026-08-26T09:24:17+00:00,NVIDIA H200,143771,21427,11,1,34,135.82,76293,2720,73573,1.00,9387,
2026-08-26T09:24:47+00:00,NVIDIA H200,143771,21427,11,1,34,133.46,76293,2720,73573,0.94,9387,
2026-08-26T09:25:17+00:00,NVIDIA H200,143771,21427,11,1,34,138.67,76293,2720,73573,0.97,9387,
2026-08-26T09:25:47+00:00,NVIDIA H200,143771,21427,12,1,35,135.92,76293,2720,73573,0.98,9387,
2026-08-26T09:26:17+00:00,NVIDIA H200,143771,21427,10,1,35,137.06,76293,2720,73573,0.99,9387,
2026-08-26T09:26:48+00:00,NVIDIA H200,143771,21427,10,1,35,138.68,76293,2720,73573,1.06,9387,
2026-08-26T09:27:18+00:00,NVIDIA H200,143771,21427,11,1,35,136.50,76293,2720,73573,1.04,9387,
2026-08-26T09:27:48+00:00,NVIDIA H200,143771,21427,11,1,35,138.95,76293,2719,73574,1.10,9387,
2026-08-26T09:28:18+00:00,NVIDIA H200,143771,21427,12,1,34,137.32,76293,2720,73572,1.06,9387,
2026-08-26T09:28:48+00:00,NVIDIA H200,143771,21427,12,1,35,137.41,76293,2720,73573,1.04,9387,
2026-08-26T09:29:18+00:00,NVIDIA H200,143771,21427,11,1,35,137.47,76293,2720,73573,1.02,9387,
2026-08-26T09:29:48+00:00,NVIDIA H200,143771,21427,12,1,35,136.82,76293,2720,73573,1.01,9387,
2026-08-26T09:30:18+00:00,NVIDIA H200,143771,21427,11,1,34,134.84,76293,2720,73573,1.01,9387,
2026-08-26T09:30:49+00:00,NVIDIA H200,143771,21427,13,2,33,136.64,76293,2719,73574,1.00,9387,
2026-08-26T09:31:19+00:00,NVIDIA H200,143771,21427,12,1,32,135.90,76293,2718,73574,1.00,9387,
2026-08-26T09:31:49+00:00,NVIDIA H200,143771,21427,11,1,31,134.92,76293,2719,73574,1.00,9387,
2026-08-26T09:32:19+00:00,NVIDIA H200,143771,21427,11,1,30,134.74,76293,2719,73574,1.00,9387,
2026-08-26T09:32:49+00:00,NVIDIA H200,143771,21427,10,1,29,132.71,76293,2720,73573,1.05,9387,
2026-08-26T09:33:19+00:00,NVIDIA H200,143771,21427,11,1,29,133.75,76293,2720,73573,1.04,9387,
2026-08-26T09:33:49+00:00,NVIDIA H200,143771,21427,11,1,29,134.67,76293,2723,73570,1.02,9387,
2026-08-26T09:34:19+00:00,NVIDIA H200,143771,21427,11,1,30,134.77,76293,4095,72198,1.27,9387,
2026-08-26T09:34:50+00:00,NVIDIA H200,143771,21427,13,1,31,133.77,76293,3873,72420,1.31,9387,
2026-08-26T09:35:20+00:00,NVIDIA H200,143771,21427,11,1,32,134.15,76293,3887,72406,1.32,9387,
2026-08-26T09:35:50+00:00,NVIDIA H200,143771,21427,22,1,32,135.14,76293,3866,72427,1.76,9387,
2026-08-26T09:36:20+00:00,NVIDIA H200,143771,21427,23,1,33,139.09,76293,3749,72544,2.20,9387,
2026-08-26T09:36:50+00:00,NVIDIA H200,143771,21427,24,1,34,138.60,76293,3759,72534,1.73,9387,
2026-08-26T09:37:20+00:00,NVIDIA H200,143771,21427,23,1,34,136.39,76293,3758,72535,1.42,9387,
2026-08-26T09:37:50+00:00,NVIDIA H200,143771,21427,21,1,35,137.80,76293,3778,72515,1.33,9387,
2026-08-26T09:38:20+00:00,NVIDIA H200,143771,21427,22,1,35,138.16,76293,3816,72477,1.35,9387,
2026-08-26T09:38:51+00:00,NVIDIA H200,143771,21427,21,1,35,138.21,76293,3833,72460,1.26,9387,
2026-08-26T09:39:21+00:00,NVIDIA H200,143771,21427,31,1,36,140.42,76293,3816,72477,1.30,9387,
2026-08-26T09:39:51+00:00,NVIDIA H200,143771,21427,24,1,35,136.82,76293,3821,72472,1.18,9387,
2026-08-26T09:40:21+00:00,NVIDIA H200,143771,21427,23,1,34,137.12,76293,3821,72472,1.11,9387,
